id,type,name,aliases,region,state,city,lat,lon,facets,what,root,kin,sources,tier,confidence,needs_verification,updated,url
hurseys-bar-b-q,place,Hursey's Bar-B-Q,Hursey's|Hursey's Pig Pickin' Bar-B-Q|Hursey's BBQ,nc-piedmont,NC,Burlington,36.08222,-79.46281,"{""state"": ""NC"", ""status"": ""open"", ""founded"": ""1945"", ""fuel"": ""unknown"", ""styles"": [""lexington""]}","The Burlington, Alamance County, barbecue business of the Hursey family: Sylvester and Daisy Hursey began smoking pork over a backyard pit in 1945 with a sauce of their own, moved to a cafe in Gibsonville with two big pits behind it, and built a Burlington restaurant on Rauhut Street in 1957; their son Charles took over the Burlington trade in 1966, and his sons Chuck and Chris manage it now, a fourth generation coming on. It smokes more than 1,200 pork shoulders a week over hickory, plus hams, for five restaurants, a catering house and a wholesale trade; broasted chicken and hot apple turnovers are the other things it is known for.",,lexington|pork-shoulder|hushpuppies|pig-pickin|hickory-and-oak,s:web-hurseysbarbq-about|s:web-ourstate-hurseys|s:osm|s:web-truecue-nc|s:web-barbecuebros-nc-trail,cited,high,False,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/hurseys-bar-b-q/
jack-cobb-and-son,place,Jack Cobb & Son Barbecue Place,Jack Cobb & Son|Jack Cobb and Son Barbecue,nc-east,NC,Farmville,35.59375,-77.58887,"{""state"": ""NC"", ""status"": ""closed"", ""founded"": ""1971"", ""fuel"": ""wood"", ""styles"": [""eastern-nc""]}","A Black-owned whole-hog counter on South Main Street in Farmville, Pitt County, that Jack Cobb and his son Rudy built as a cinder-block storefront in 1971 and closed in the autumn of 2018. Hogs cooked all night over oak, pecan and hickory coals banked around them; Rudy Cobb shovelled glowing coals in from the hearth and would not use gas. There were no chairs and no tables, only a counter, three days a week. Barbecued chicken and barbecued turkey shared the board with the pork.",,eastern-nc|whole-hog|hickory-and-oak|hushpuppies|southern-foodways-alliance|rien-fertel|north-carolina-barbecue-society|jim-early,s:sfa-jack-cobb-and-son|s:web-ourstate-jack-cobb|s:web-wnct-jack-cobb-2018|s:web-wral-jack-cobb-2019|s:web-barbecuebros-nc-trail|s:early-best-tar-heel-barbecue|s:osm,cited,high,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/jack-cobb-and-son/
jackie-hites-bar-b-q,place,Jackie Hite's Bar-B-Q,Jackie Hite's Bar-B-Que|Jackie Hite's BBQ|Jackie Hite's,sc-midlands|sc,SC,Batesburg-Leesville,33.9173595,-81.5130142,"{""state"": ""SC"", ""status"": ""closed"", ""founded"": ""1979"", ""fuel"": ""wood"", ""styles"": [""sc-mustard""]}","A whole-hog buffet house on East Railroad Avenue in Leesville, across the tracks from the town, that James Lee 'Jackie' Hite opened in May 1979 and ran until his death in September 2016; his family closed it in 2018. Hogs cooked whole over hickory coals, the coals made in a burn barrel — a steel drum in which the logs burn down — and the chopped meat was dressed with a mustard, vinegar and pepper sauce and set on a buffet with fried chicken, hash and rice, collards, field peas and creamed corn, paid for on the way out. Hite was also Leesville's mayor and fire chief.",,sc-mustard|mustard-sauce|whole-hog|burn-barrel|block-pit|hickory-and-oak|hash-and-rice|hites-bar-b-q|shealys-bar-b-que|southern-foodways-alliance|rien-fertel,s:web-sfa-jackie-hites-bar-b-q|s:sfa-oral-histories|s:web-wis-jackie-hite-dies-2016|s:web-destination-bbq-jackie-hites|s:osm,cited,medium,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/jackie-hites-bar-b-q/
keatons-barbecue,place,Keaton's Barbecue,"Keaton's|Keaton's Original BBQ|Keaton's Barbecue, Inc.",nc-piedmont,NC,Cleveland,35.8340052,-80.7093506,"{""state"": ""NC"", ""status"": ""open"", ""founded"": ""1953"", ""fuel"": ""unknown"", ""styles"": []}","A chicken house in the crossroads community of Cleveland, Rowan County, west of Salisbury, where since 1953 the chicken has been fried (or baked) and then dipped whole in a hot vinegar-and-tomato barbecue sauce — 'dipped chicken', a North Carolina barbecue of its own kind. Burette Walker 'B.W.' Keaton, a Black railroad man laid off in 1953, started it in a shack and turned down moves to Statesville and Charlotte; he died in 1989, and his niece Kathleen Murray has run it since 1991. Half or whole, white or dark, hot or mild, with a slice of white bread and a hot vinegar slaw.",,barbecue-chicken|red-slaw|dip|lexington,s:web-ourstate-keatons|s:web-ncfolk-keatons|s:web-keatonsoriginalbbq,cited,high,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/keatons-barbecue/
kepleys-barbecue,place,Kepley's Bar-B-Q,Kepley's Barbecue|Kepley's,nc-piedmont,NC,High Point,35.97231,-80.01672,"{""state"": ""NC"", ""status"": ""closed"", ""founded"": ""1948"", ""fuel"": ""unknown"", ""styles"": [""lexington""]}","A High Point, Guilford County, barbecue stand in a surplus World War II Quonset hut — a half-cylinder of corrugated steel — opened in June 1948 by Hayden Kepley on North Main Street and closed on February 8, 2025 after 77 years. Bob Burleson came to work there as a sixteen-year-old curb boy the year it opened, bought it with Charlie Johnson when Kepley retired in 1962, and ran it until his death in May 2022 at ninety; his daughter Susan Burleson closed it when she could not staff the hours. It served chopped, vinegary pork with tangy red slaw on a bun, hushpuppies, and 85-cent coffee with refills.",,lexington|red-slaw|barbecue-sandwich|hushpuppies|chopped|short-sugars,s:web-hpe-kepleys-closing|s:web-gardenandgun-kepleys|s:web-kepleysbarbecue-history|s:osm,cited,high,False,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/kepleys-barbecue/
lewis-barbecue,place,Lewis Barbecue,Lewis BBQ|Lewis Barbecue Charleston,sc-lowcountry|sc,SC,Charleston,32.80872,-79.94661,"{""state"": ""SC"", ""status"": ""open"", ""founded"": ""2016"", ""styles"": []}","A Central Texas-style barbecue restaurant at 464 North Nassau Street on the upper peninsula of Charleston, opened in June 2016 by John Lewis, a pitmaster from El Paso who cooked in Austin with Franklin Barbecue and then as a partner in La Barbecue, welding his own smokers along the way. The meat is sold by the pound from a counter: prime brisket, beef ribs, pork spare ribs, turkey breast, pulled pork, 'Texas hot guts' sausage and a green-chile cheddar sausage, with sides from Texas — pinto beans, green chile corn pudding — and from here, collards. A second Lewis opened in Greenville in August 2022 and a third in Atlanta in December 2025.",,rodney-scotts-whole-hog-bbq|home-team-bbq|henrys-smokehouse|pulled-pork|barbecue,s:web-lewis-about|s:web-lewis-charleston|s:web-rough-draft-lewis-atlanta-2025|s:osm|s:web-truecue-sc,cited,high,False,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/lewis-barbecue/
lexington-barbecue,place,Lexington Barbecue,Lexington Barbecue #1|The Honeymonk|Honey Monk's|The Monk,nc-piedmont,NC,Lexington,35.8341,-80.26746,"{""state"": ""NC"", ""status"": ""open"", ""founded"": ""1962"", ""fuel"": ""wood"", ""styles"": [""lexington""]}","The pork-shoulder pit on Smokehouse Lane in Lexington, Davidson County, that Wayne Monk opened in 1962 at 26 after working under Warner Stamey, and that he owns with his son Rick. Shoulders cook nearly half a day over oak and hickory coals under four brick chimneys whose white smoke shows from the road; the meat is served chopped or sliced with the 'dip', the thin vinegar-and-ketchup sauce of the Piedmont, and with red slaw dressed with the same. Locals call it the Honeymonk, after Monk and his early partner Sonny Hunneycutt. The James Beard Foundation named it an America's Classic in 2003.",,lexington|pork-shoulder|lexington-dip|red-slaw|hushpuppies|hickory-and-oak|wayne-monk|warner-stamey|stameys-barbecue|bar-b-q-center|cooks-barbecue|skylight-inn|lexington-barbecue-festival,s:wp-lexington-barbecue|s:web-lexbbq-about|s:web-ourstate-lexington-barbecue|s:web-davidsonlocal-wayne-monk|s:sfa-stameys-barbecue|s:wp-skylight-inn-bbq|s:osm|s:web-truecue-nc|s:wp-james-beard-americas-classics,cited,high,False,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/lexington-barbecue/
luellas-bar-b-que,place,Luella's Bar-B-Que,Luella's|Luella's BBQ,nc-mountains,NC,Asheville,35.61528,-82.55463,"{""state"": ""NC"", ""status"": ""open"", ""founded"": ""2007"", ""fuel"": ""wood"", ""styles"": [""eastern-nc""]}","An Asheville barbecue house on Merrimon Avenue with a second room at Biltmore Park, opened in 2007 by Jeff Miller and named for his grandmother and his daughter. Jeff and Ashley Miller own it. Pork butts, ribs, whole chickens, brisket and turkey come off a smoker that a 2011 account had running hickory coals around the clock; the sauce is the Coastal Plain's vinegar rather than a mountain sweet one. Macaroni and cheese is on the board because the daughter it is half named for likes it.",,eastern-nc|pork-shoulder|vinegar-pepper-sauce|hickory-and-oak|12-bones-smokehouse,s:web-ourstate-luellas-2011|s:web-exploreasheville-luellas|s:web-luellasbbq|s:osm,cited,medium,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/luellas-bar-b-que/
maurices-piggie-park,place,Maurice's Piggie Park BBQ,Maurice's Piggie Park|Maurice's BBQ|Maurice's Gourmet Barbeque|Piggie Park|Maurice's,sc-midlands|sc,SC,West Columbia,33.97086,-81.077535,"{""state"": ""SC"", ""status"": ""open"", ""founded"": ""1953"", ""fuel"": ""wood"", ""styles"": [""sc-mustard""]}","A chain of eight barbecue restaurants around Columbia run from the original drive-in at 1600 Charleston Highway, West Columbia, where Maurice Bessinger and his brother Joe Jr. opened in 1953. Pork hams cook twenty-four hours over hickory coals at the West Columbia pits and go out daily to the 'Pit-Stop' locations; the meat is served chopped, in sandwiches and plates, with the yellow mustard sauce the company bottles as Southern Gold — sold for decades as Carolina Gold. Maurice's sons Lloyd and Paul, his daughter Debbie and his grandchildren run it. The name also carries a 1968 Supreme Court case and the flag fight of 2000.",,sc-mustard|mustard-sauce|carolina-gold|maurice-bessinger|joe-bessinger|bessingers-bar-b-q|hickory-and-oak|political-barbecue|dukes-bar-b-que|hites-bar-b-q,s:wp-maurice-bessinger|s:wp-newman-v-piggie-park-enterprises-inc|s:wp-barbecue-in-south-carolina|s:web-piggiepark-history|s:web-piggiepark-home|s:web-wis-maurices-fire-2024|s:web-abc4-maurices-reopens-2024|s:web-abc4-maurices-rebuild-2024|s:web-baltimore-sun-bessinger-2002|s:web-seattle-times-piggie-park-2002|s:osm|s:web-destination-bbq-hash-map|s:web-truecue-sc,cited,high,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/maurices-piggie-park/
mccabes-bar-b-q,place,McCabe's Bar-B-Q,McCabe's Bar-B-Que|McCabe's BBQ|McCabe's,sc-pee-dee|sc,SC,Manning,33.7050719,-80.2090309,"{""state"": ""SC"", ""status"": ""open"", ""fuel"": ""wood"", ""styles"": [""sc-pee-dee""]}","A family buffet house on North Brooks Street in Manning, Clarendon County, where the McCabes cook whole hogs, shoulders and hams together for ten to twelve hours over wood coals, on pits David McCabe built in a screened room off the back porch. The pulled meat is mixed and dressed with a vinegar-and-pepper sauce, slightly sweet with a little heat — the Pee Dee's sauce, not the Midlands' mustard — and set out with hash and rice, perloo, fried chicken and a table of vegetables. Open Friday and Saturday middays, cash only, closed for January. Southern Living has listed it among the South's top fifty barbecue houses.",,sc-pee-dee|vinegar-pepper-sauce|sc-mustard|whole-hog|hash-and-rice|chicken-bog|hushpuppies|south-carolina-barbeque-association|browns-bar-b-que,s:web-discoversc-mccabes|s:web-destination-bbq-mccabes|s:wp-lowcountry-cuisine|s:osm|s:web-truecue-sc,cited,medium,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/mccabes-bar-b-q/
meltons-barbecue,place,Melton's Barbecue,Bob Melton's|Bob Melton's Barbecue|Melton's,nc-east,NC,Rocky Mount,35.9423833,-77.7956949,"{""state"": ""NC"", ""status"": ""closed"", ""founded"": ""1924"", ""fuel"": ""mixed"", ""styles"": [""eastern-nc""]}","The Rocky Mount whole-hog house that Wikipedia records as North Carolina's first sit-down barbecue restaurant. Bob Melton, a horse trader, cooked hogs for friends in an open pit by the Tar River, sold meat by the pound, and in 1924 (some accounts say 1922) opened a shed of a restaurant that grew room by room. It served finely chopped whole hog with a vinegar sauce, boiled potatoes, slaw, corn sticks, hushpuppies and Brunswick stew, and sent barbecue out by bus to parties across the state. Floods from Hurricanes Fran and Floyd drove it out of the river bottom, and it closed in 2005.",,eastern-nc|whole-hog|bob-melton|boiled-potatoes|brunswick-stew|hushpuppies|gas-and-electric-cookers,s:wp-meltons-barbecue|s:web-ncm-bob-melton|s:wp-whole-hog-barbecue,cited,high,False,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/meltons-barbecue/
melvins-legendary-bar-b-que,place,Melvin's Legendary Bar-B-Que,Melvin's|Melvin's BBQ|Melvin's Legendary Barbecue,sc-lowcountry,SC,Charleston,32.75317,-79.97224,"{""state"": ""SC"", ""status"": ""open"", ""founded"": ""1982"", ""fuel"": ""wood"", ""styles"": [""sc-mustard""]}","A Charleston mustard-sauce house with rooms on Folly Road on James Island and on Houston Northcutt Boulevard in Mount Pleasant, opened in 1982 by Melvin Bessinger with his son David after Melvin left the partnership with his brother Thomas at Bessinger's. David Bessinger runs it now, and the thing that distinguishes it is a reversal: in 2015 he took out the gas-assisted pits and went back to cooking over wood alone. Pork shoulders go twenty-four hours at about two hundred degrees over smouldering hickory.",,sc-mustard|mustard-sauce|pork-shoulder|joe-bessinger|bessingers-bar-b-q|maurices-piggie-park|sweatmans-bar-b-que|gas-and-electric-cookers|campaign-for-real-barbecue,s:web-melvins-story|s:web-sfa-melvins-legendary-bar-b-q|s:web-melvins-press|s:web-truecue-sc|s:sfa-oral-histories|s:osm,cited,high,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/melvins-legendary-bar-b-que/
midway-bbq,place,Midway BBQ,Midway Barbecue|Midway,sc-upstate|sc,SC,Buffalo,34.72383,-81.65961,"{""state"": ""SC"", ""status"": ""open"", ""founded"": ""1941"", ""fuel"": ""wood"", ""styles"": []}","A hash house and meat market on Main Street in Buffalo, a mill village in Union County in the Upstate, in business since about 1941 and the last of the nearly fifty hash houses the county once had. Hash here is the Upstate's kind: beef, butter, onion, salt and pepper cooked down slowly in three hundred-gallon pots, sold over rice and by the quart, and it outsells the barbecue three or four to one. The barbecue is hickory-smoked shoulder and ham, chopped; a creamy, spicy chicken stew goes out by the hundred gallons a day; and the front of the building is a butcher's counter with sawdust on the floor.",,hash-and-rice|pork-shoulder|hickory-and-oak|brunswick-stew|barbecue-chicken|henrys-smokehouse|southern-foodways-alliance|rien-fertel,s:web-sfa-midway-bbq|s:sfa-oral-histories|s:web-midway-bbq-home|s:wp-barbecue-in-south-carolina|s:wp-hash-stew|s:osm|s:web-truecue-sc,cited,high,False,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/midway-bbq/
morris-barbeque,place,Morris Barbeque,Morris Barbecue|Morris BBQ,nc-east,NC,Hookerton,35.41813,-77.57354,"{""state"": ""NC"", ""status"": ""unknown"", ""founded"": ""1956"", ""fuel"": ""gas"", ""styles"": [""eastern-nc""]}","A Saturday-only whole-hog house on Morris BBQ Road outside Hookerton, in Greene County, in business since 1956; the county named the road for it. William Morris Jr., grandson of the founder Willie McKinley Morris, cooks the hogs, chops the meat and works the counter. The pig goes on a gas machine built in Wilson in the early 1970s, its burners set off to one side rather than under the meat. Doors open at eight for take-out and half past nine for the dining room, and the barbecue is usually gone by one.",,eastern-nc|whole-hog|gas-and-electric-cookers|pork-skins|southern-foodways-alliance|rien-fertel,s:sfa-morris-barbeque|s:web-morris-barbeque|s:web-witn-morris-storm-2026|s:web-wcti-morris-repairs-2026|s:osm,cited,high,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/morris-barbeque/
parkers-barbecue,place,Parker's Barbecue,The Original Parker's Barbecue|Parker's|Parker's BBQ of Wilson,nc-east,NC,Wilson,35.6974271,-77.9369771,"{""state"": ""NC"", ""status"": ""open"", ""founded"": ""1946"", ""fuel"": ""gas"", ""styles"": [""eastern-nc""]}","A large eastern barbecue house on U.S. 301 south of Wilson, opened in August 1946 by brothers Graham and Ralph Parker and their cousin Henry Parker Brewer, and owned since 1987 by Donald Williams, who started there in 1963, with partners Eric Lippard and Kevin Lamm. It cooks about 150 whole hogs and fries about 8,000 chickens a week for some 20,000 customers, on gas cookers the founders installed in the 1950s. The barbecue is chopped fine and dressed with vinegar and red pepper; young staff in white paper caps seat the room; cash or check only.",,eastern-nc|whole-hog|gas-and-electric-cookers|hushpuppies|ed-mitchell|southern-foodways-alliance,s:web-ourstate-parkers|s:web-parkersbbqwilson|s:sfa-parkers-barbecue|s:osm,cited,high,False,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/parkers-barbecue/
red-bridges-barbecue-lodge,place,Red Bridges Barbecue Lodge,Bridges Barbecue Lodge|Bridges BBQ Lodge|Red Bridges,nc-piedmont,NC,Shelby,35.265807,-81.480884,"{""state"": ""NC"", ""status"": ""open"", ""founded"": ""1946"", ""fuel"": ""wood"", ""styles"": [""lexington""]}","The Shelby, Cleveland County, pork-shoulder house of the Bridges family, begun in 1946 by Red Bridges, an Army cook home from the war, and his wife Lyttle, and run by their daughter Debbie Bridges-Webb with her children Natalie Ramsey, who runs the front, and Chase Webb, who tends the pits overnight. Shoulders cook seven to eight hours a side over hickory and oak — no gas, no electric, the family told WBTV in 2026 — and the recipes are the ones the Bridges started with. The lodge on U.S. 74, across from the Cleveland Mall, marked eighty years in June 2026.",,lexington|pork-shoulder|hickory-and-oak|red-slaw|hushpuppies|warner-stamey|southern-foodways-alliance,s:sfa-red-bridges-barbecue-lodge|s:web-bridgesbbq-history|s:web-wbtv-red-bridges-80|s:sfa-stameys-barbecue|s:web-truecue-nc|s:web-barbecuebros-nc-trail,cited,high,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/red-bridges-barbecue-lodge/
rodney-scotts-whole-hog-bbq,place,Rodney Scott's Whole Hog BBQ,Rodney Scott's BBQ|Rodney Scott's,sc-lowcountry|sc,SC,Charleston,32.80344,-79.95121,"{""state"": ""SC"", ""status"": ""closed"", ""founded"": ""2017"", ""fuel"": ""charcoal"", ""styles"": [""sc-pee-dee""]}","A whole-hog restaurant at 1011 King Street on the Charleston peninsula, opened in February 2017 by Rodney Scott of Hemingway and the restaurateur Nick Pihakis in a former fried-chicken house, with seats for about 128, a drive-through and delivery. It cooked whole hogs over hardwood coals and served the pulled pork with a hot vinegar sauce beside spare ribs, fried catfish, a rib-eye sandwich and banana pudding. Sister restaurants followed in Birmingham in 2019 and in Atlanta and a second Alabama town in 2021. Every location closed in May 2026 amid lawsuits and liens against Pihakis's restaurant group, and the King Street doors have stayed shut since.",,scotts-bar-b-que|rodney-scott|whole-hog|vinegar-pepper-sauce|sc-pee-dee|banana-pudding|lewis-barbecue|home-team-bbq|pitmaster,s:wp-rodney-scotts-whole-hog-bbq|s:wp-rodney-scott-pitmaster|s:web-npr-pit-burned-down-2014|s:web-live5-rodney-scotts-close-2026|s:web-city-paper-rodney-scotts-closed-2026|s:web-cooter-soup-rodney-scott-back-2026|s:scott-world-of-bbq|s:osm|s:web-truecue-sc|s:web-black-restaurant-week,cited,high,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/rodney-scotts-whole-hog-bbq/
sam-jones-bbq,place,Sam Jones BBQ,Sam Jones Barbecue|Sam Jones BBQ Winterville|Sam Jones BBQ Raleigh,nc-east,NC,Winterville,35.5476993,-77.4021514,"{""state"": ""NC"", ""status"": ""open"", ""founded"": ""2015"", ""fuel"": ""wood"", ""styles"": [""eastern-nc""]}","A whole-hog restaurant in Winterville, Pitt County, opened on November 10, 2015 by Sam Jones, grandson of the Skylight Inn's founder Pete Jones, with his partner Michael Letchworth, and a second house in downtown Raleigh since February 2021. Whole hogs are smoked on site over wood, chopped and served daily; the menu runs longer than the Skylight's, with ribs, smoked chicken and turkey, cornbread, slaw and collards, banana pudding, and in Raleigh a full bar. Winterville is seven miles from the Skylight Inn in Ayden; Raleigh is the family's first restaurant outside Pitt County.",,eastern-nc|whole-hog|skylight-inn|sam-jones|pete-jones|cornbread|bs-barbecue|bums-restaurant|southern-foodways-alliance,s:web-samjonesbbq|s:web-visitraleigh-sam-jones|s:web-indyweek-sam-jones|s:sfa-skylight-inn|s:jones-whole-hog-bbq|s:wp-skylight-inn-bbq|s:web-truecue-nc,cited,high,False,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/sam-jones-bbq/
scotts-bar-b-que,place,Scott's Bar-B-Que,Scott's Variety Store and Bar-B-Q|Scott's Variety Store|Scott's BBQ|Scott's of Hemingway,sc-pee-dee|sc,SC,Hemingway,33.7433,-79.47498,"{""state"": ""SC"", ""status"": ""open"", ""founded"": ""1972"", ""fuel"": ""wood"", ""styles"": [""sc-pee-dee""]}","A whole-hog pit behind a country store on the Hemingway Highway in Williamsburg County, in the Pee Dee. Roosevelt and Ella Scott opened the store in 1972 and the barbecue began as a weekend sideline; it grew into the business, and into the pit where their son Rodney Scott learned the trade before he opened his own restaurant in Charleston in 2017. Whole hogs cook eight to twelve hours over coals burned down from hickory, oak and pecan, and the meat is pulled and dressed with a thin sauce of vinegar and pepper. It sells by the plate and the sandwich, cash only, four days a week.",,sc-pee-dee|whole-hog|vinegar-pepper-sauce|hickory-and-oak|rodney-scott|rodney-scotts-whole-hog-bbq|southern-foodways-alliance|rien-fertel|browns-bar-b-que|pig-pickin,s:wp-scotts-variety-store-and-bar-b-q|s:wp-rodney-scott-pitmaster|s:web-sfa-scotts-bar-b-que|s:sfa-oral-histories|s:web-live5-scotts-fire-2013|s:web-npr-pit-burned-down-2014|s:web-carolina-trust-roosevelt-scott-2020|s:web-scetv-scotts-backroad-bites-2021|s:web-destination-bbq-scotts|s:wp-hemingway-south-carolina|s:osm|s:web-truecue-sc,cited,high,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/scotts-bar-b-que/
scotts-famous-barbecue,place,Scott's Famous Barbecue,Scott's Barbecue|Scott's Cafe|Adam Scott's|Scott's Sauce Company,nc-east,NC,Goldsboro,35.3848841,-77.9927651,"{""state"": ""NC"", ""status"": ""closed"", ""founded"": ""1917"", ""fuel"": ""unknown"", ""styles"": [""eastern-nc""]}","The Goldsboro barbecue of the Rev. Adam Scott, a Black cook and preacher who catered barbecues from the 1910s, sold from the back door of his house on Brazil Street from the early 1930s, and whose son A. Martel Scott patented the family's vinegar sauce as Scott's Famous Barbecue Sauce in 1946. The company dates the sauce to 1917 and sells about a million bottles a year. The restaurants — three around Goldsboro by 1950 — are closed: after a first closure in 2001 the family ran on Thursday and Friday lunches for a while, then stopped to make sauce.",,eastern-nc|adam-scott|scotts-barbecue-sauce|vinegar-pepper-sauce|wilbers-barbecue|gradys-barbecue,s:web-aahc-scotts-cafe|s:web-cecelski-adam-scott|s:web-scottsbarbecuesauce|s:web-ncarts-goldsboro|s:wp-scotts-variety-store-and-bar-b-q,cited,medium,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/scotts-famous-barbecue/
shealys-bar-b-que,place,Shealy's Bar-B-Que,Shealy's Bar-B-Que House|Shealy's BBQ|Shealy's,sc-midlands|sc,SC,Batesburg-Leesville,33.91475,-81.51528,"{""state"": ""SC"", ""status"": ""open"", ""founded"": ""1969"", ""styles"": [""sc-mustard""]}","A buffet house on East Columbia Avenue in Batesburg-Leesville, Lexington County, opened in June 1969 by Victor and Sara Shealy with their teenage children Tommy and Nancy, and family-run since. It is the barbecue buffet in its fullest form: pork shoulders smoked by the thousand each week and served chopped with mustard sauce — vinegar and tomato sauces alongside — hash over rice, fried chicken, ribs, country-fried steak and more than forty home-cooked sides, with a salad bar and a dessert bar, all you can eat. The South Carolina House marked its fiftieth anniversary with a resolution in 2019.",,sc-mustard|mustard-sauce|hash-and-rice|pork-shoulder|jackie-hites-bar-b-q|dukes-bar-b-que|hites-bar-b-q,s:web-sc-house-h4503-shealys-2019|s:web-shealys-home|s:web-lake-murray-country-shealys|s:osm,cited,high,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/shealys-bar-b-que/
short-sugars,place,Short Sugar's Pit Bar-B-Q,Short Sugar's|Short Sugars BBQ|Short Sugar's Drive-In,nc-piedmont,NC,Reidsville,36.34422,-79.66475,"{""state"": ""NC"", ""status"": ""closed"", ""founded"": ""1949"", ""fuel"": ""wood"", ""styles"": [""lexington""]}","A drive-in barbecue on South Scales Street in Reidsville, Rockingham County, opened in June 1949 by the Overby brothers and named for the one who died two days before the opening, and closed in January 2025 after 75 years. It cooked over hickory coals in two small pits visible from the counter — hams for sliced barbecue, shoulders for chopped — and dressed the meat with a thin dark sauce built on Worcestershire and sugar rather than the ketchup of the Piedmont dips, a sauce that fit neither of North Carolina's camps. Curb service ran to the end.",,lexington|pork-shoulder|lexington-dip|hickory-and-oak|chopped|kepleys-barbecue|southern-foodways-alliance,s:web-ourstate-short-sugars|s:sfa-short-sugars-pit-bar-b-q|s:web-stateyourein-short-sugars|s:web-knightshift-short-sugars|s:osm|s:web-barbecuebros-nc-trail,cited,high,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/short-sugars/
shulers-bar-b-que,place,Shuler's Bar-B-Que,Shuler's BBQ|Shuler's Barbecue,sc-pee-dee,SC,Latta,34.3371,-79.43116,"{""state"": ""SC"", ""status"": ""open"", ""founded"": ""1996"", ""fuel"": ""wood"", ""styles"": []}","An all-you-can-eat barbecue house on Highway 38 between Latta and Sellers, in Dillon County in the Pee Dee, opened in 1996 by Norton and Lynn Hughes and named for Norton's father Shuler Hughes, who made the sauce in 1956, and for their grandson of the same name. Pork cooks over wood coals; the buffet runs to more than twenty items and includes liver hash over rice. It is open Thursday to Saturday. The Barbeque Association gives it the hundred-mile designation.",,sc-pee-dee|pork-shoulder|hash-and-rice|campaign-for-real-barbecue|south-carolina-barbeque-association,s:web-shulers-about|s:web-johntanner-shulers-2024|s:web-destination-bbq-shulers|s:web-truecue-sc|s:web-destination-bbq-hash-map|s:osm,cited,medium,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/shulers-bar-b-que/
skylight-inn,place,Skylight Inn BBQ,Skylight Inn|Pete Jones' Skylight Inn|the Skylight,nc-east,NC,Ayden,35.4635,-77.4177,"{""state"": ""NC"", ""status"": ""open"", ""founded"": ""1947"", ""fuel"": ""wood"", ""styles"": [""eastern-nc""]}","A whole-hog pit in Ayden, Pitt County, opened by Walter B. 'Pete' Jones on July 8, 1947 and run by his family since. Hogs cook, heads on, over coals burned down from oak and hickory logs; the meat is chopped on a block with the crisp skin chopped through it, dressed with vinegar, salt, pepper and Texas Pete, and served on a tray with slaw and a square of dense cornbread. A wood-and-aluminum copy of the U.S. Capitol dome sits on the roof.",,eastern-nc|whole-hog|cornbread|pete-jones|sam-jones|sam-jones-bbq,s:wp-skylight-inn-bbq|s:jones-whole-hog-bbq|s:fertel-one-true-barbecue|s:osm|s:web-truecue-nc|s:wp-james-beard-americas-classics|s:web-barbecuebros-nc-trail|s:sfa-skylight-inn,cited,high,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/skylight-inn/
